Ref number,Carbon precursors,Sample name,Sbet (m2g-1),Vtotal (cm3g-1),Vmicro (cm3g-1),P (bar),T (K),C (%),O (%),N (%),Uptake (mmolg-1),DOI,Year,Title
72,Macadamia nut shells,PC600-2,975.0,0.391,0.363,0.15,298.0,,,,2.31,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH800-0,1235.0,0.522,0.46,0.15,298.0,,,,1.15,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH800-1,1589.0,0.645,0.596,0.15,298.0,,,,1.05,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH800-2,1597.0,0.648,0.6,0.15,298.0,,,,1.05,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH800-3,1674.0,0.714,0.637,0.15,298.0,,,,1.14,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH800-4,1725.0,0.756,0.652,0.15,298.0,,,,0.99,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH700-0,855.0,0.366,0.316,0.15,298.0,91.6,8.3,,1.02,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH700-1,1342.0,0.537,0.499,0.15,298.0,,,,1.08,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH700-2,1323.0,0.528,0.491,0.15,298.0,,,,1.17,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH700-3,1276.0,0.523,0.477,0.15,298.0,,,,1.22,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH700-4,1285.0,0.536,0.48,0.15,298.0,91.6,8.5,,1.22,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH600-0,608.0,0.261,0.224,0.15,298.0,,,,1.13,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH600-1,967.0,0.395,0.36,0.15,298.0,,,,1.24,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH600-2,933.0,0.379,0.347,0.15,298.0,,,,1.2,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB800-0,1427.0,0.615,0.564,0.15,298.0,,,,1.06,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB800-1,1618.0,0.669,0.546,0.15,298.0,,,,1.05,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB800-2,1559.0,0.619,0.582,0.15,298.0,,,,1.14,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB800-3,1558.0,0.623,0.582,0.15,298.0,,,,1.14,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB800-4,1626.0,0.66,0.61,0.15,298.0,,,,1.1,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB700-0,1156.0,0.477,0.438,0.15,298.0,91.3,8.6,,1.15,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB700-1,1332.0,0.543,0.502,0.15,298.0,,,,1.2,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB700-2,1421.0,0.557,0.525,0.15,298.0,,,,1.21,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB700-3,1407.0,0.556,0.526,0.15,298.0,,,,1.23,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB700-4,1382.0,0.546,0.517,0.15,298.0,91.3,8.8,,1.29,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB600-0,504.0,0.221,0.191,0.15,298.0,,,,1.42,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB600-1,926.0,0.372,0.344,0.15,298.0,,,,1.34,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB600-2,900.0,0.37,0.336,0.15,298.0,,,,1.3,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PC800-0,1388.0,0.594,0.435,0.15,298.0,,,,1.15,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PC800-1,1704.0,0.705,0.643,0.15,298.0,,,,1.05,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PC800-2,1562.0,0.63,0.581,0.15,298.0,,,,1.16,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PC800-3,1549.0,0.617,0.577,0.15,298.0,,,,1.07,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PC800-4,1475.0,0.596,0.55,0.15,298.0,,,,1.02,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PC700-0,1090.0,0.448,0.411,0.15,298.0,90.2,9.8,,1.16,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PC700-1,1416.0,0.582,0.538,0.15,298.0,,,,1.16,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PC700-2,1367.0,0.54,0.509,0.15,298.0,,,,1.19,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PC700-3,1399.0,0.561,0.522,0.15,298.0,,,,1.28,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PC700-4,1306.0,0.522,0.485,0.15,298.0,92.3,7.7,,1.31,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PC600-0,550.0,0.26,0.208,0.15,298.0,,,,1.24,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PC600-1,983.0,0.39,0.365,0.15,298.0,,,,1.25,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PC600-2,975.0,0.391,0.363,0.15,298.0,,,,1.25,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH800-0,1235.0,0.522,0.46,1.0,298.0,,,,6.05,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH800-1,1589.0,0.645,0.596,1.0,298.0,,,,6.57,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH800-2,1597.0,0.648,0.6,1.0,298.0,,,,6.37,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH800-3,1674.0,0.714,0.637,1.0,298.0,,,,6.58,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH800-4,1725.0,0.756,0.652,1.0,298.0,,,,6.26,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH700-0,855.0,0.366,0.316,1.0,298.0,91.6,8.3,,4.54,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH700-1,1342.0,0.537,0.499,1.0,298.0,,,,6.08,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH700-2,1323.0,0.528,0.491,1.0,298.0,,,,5.97,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH700-3,1276.0,0.523,0.477,1.0,298.0,,,,6.0,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH700-4,1285.0,0.536,0.48,1.0,298.0,91.6,8.5,,6.43,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH600-0,608.0,0.261,0.224,1.0,298.0,,,,3.88,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH600-1,967.0,0.395,0.36,1.0,298.0,,,,5.05,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PH600-2,933.0,0.379,0.347,1.0,298.0,,,,5.27,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB800-0,1427.0,0.615,0.564,1.0,298.0,,,,5.88,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB800-1,1618.0,0.669,0.546,1.0,298.0,,,,6.45,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB800-2,1559.0,0.619,0.582,1.0,298.0,,,,6.69,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB800-3,1558.0,0.623,0.582,1.0,298.0,,,,6.57,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB800-4,1626.0,0.66,0.61,1.0,298.0,,,,6.52,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB700-0,1156.0,0.477,0.438,1.0,298.0,91.3,8.6,,5.6,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB700-1,1332.0,0.543,0.502,1.0,298.0,,,,6.27,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB700-2,1421.0,0.557,0.525,1.0,298.0,,,,6.51,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB700-3,1407.0,0.556,0.526,1.0,298.0,,,,6.68,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB700-4,1382.0,0.546,0.517,1.0,298.0,91.3,8.8,,6.71,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB600-0,504.0,0.221,0.191,1.0,298.0,,,,3.88,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB600-1,926.0,0.372,0.344,1.0,298.0,,,,5.33,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PB600-2,900.0,0.37,0.336,1.0,298.0,,,,5.19,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PC800-0,1388.0,0.594,0.435,1.0,298.0,,,,5.73,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PC800-1,1704.0,0.705,0.643,1.0,298.0,,,,6.27,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PC800-2,1562.0,0.63,0.581,1.0,298.0,,,,6.54,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
72,Macadamia nut shells,PC800-3,1549.0,0.617,0.577,1.0,298.0,,,,6.58,https://doi.org/10.1016/j.scitotenv.2024.176429,2024,A clean method for controlling pore structure development in potassium activation systems to improve CO2 adsorption properties of biochar
